
  Energy       1     1.2565068357E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
   77   ->   148     0.00000002    21.73728084
   51   ->   155     0.00000002    25.66348949
   86   ->   115     0.00000002     7.66361865
   30   ->   166     0.00000002    31.34101231
   85   ->   121     0.00000002    10.74303109
   91   ->   156     0.00000002    23.48133501
    9   ->   163     0.00000002    35.45209392
   58   ->   112     0.00000002     8.94019023
   90   ->   126     0.00000002    14.71788162
   75   ->   163     0.00000002    25.98634495
    3   ->   182     0.00000002    43.39862194
    3   ->   130     0.00000002    28.04520226
   87   ->   178     0.00000002    30.03334394
   18   ->   153     0.00000002    31.57569894
   12   ->   184     0.00000002    41.94908985
    7   ->   196     0.00000002    46.30993085
   90   ->   119     0.00000002     9.33907793
   26   ->   190     0.00000002    39.60139321
   79   ->   107     0.00000002     6.26537596
   86   ->   111     0.00000002     6.75175414
   69   ->   111     0.00000002     8.08151736
   21   ->   192     0.00000002    41.70284384
   35   ->   178     0.00000002    35.30279418
   66   ->   141     0.00000002    20.31339265
   82   ->   180     0.00000002    31.04089481
    7   ->   167     0.00000002    37.20103339
    5   ->   132     0.00000002    28.22221141
   91   ->   137     0.00000002    17.75298306
   87   ->   160     0.00000002    24.50540799
   83   ->   133     0.00000002    17.07991619
   25   ->   196     0.00000002    41.83065195
   79   ->   135     0.00000002    17.75284223
   82   ->   103     0.00000002     4.08903501
    1   ->   166     0.00000002    38.08512884
   30   ->   162     0.00000002    30.58593443
   77   ->   139     0.00000002    19.16622193
   72   ->   156     0.00000002    24.97783667
   81   ->   152     0.00000002    22.55603889
   93   ->   106     0.00000002     4.78601902
    1   ->   167     0.00000002    38.71569101
    1   ->   156     0.00000002    36.03353630
   92   ->   112     0.00000002     6.69102082
   76   ->   105     0.00000002     5.70173363
    1   ->   137     0.00000002    30.30518435
   94   ->   115     0.00000002     7.11315178
   92   ->   103     0.00000002     3.45792469
   40   ->   127     0.00000002    18.99149936
   91   ->   119     0.00000002     9.28525220
   98   ->   110     0.00000002     5.06939811
   87   ->   167     0.00000002    26.36291294
   70   ->   110     0.00000002     7.65099846
   71   ->   114     0.00000002     8.57583606
   61   ->   174     0.00000002    30.73991169
   57   ->   125     0.00000002    16.65559817
   13   ->   133     0.00000002    26.69741426
   50   ->   156     0.00000002    26.14765877
   92   ->   119     0.00000002     9.26413668
   32   ->   157     0.00000002    29.62872468
   82   ->   166     0.00000002    26.14292235
   55   ->   153     0.00000002    24.90725582
   69   ->   167     0.00000002    27.77847797
   66   ->   125     0.00000002    16.07047011
   56   ->   159     0.00000002    26.43642310
   62   ->   142     0.00000002    20.82469980
   93   ->   133     0.00000002    16.48156794
   65   ->   103     0.00000002     5.19975809
   75   ->   127     0.00000002    16.34764114
   88   ->   112     0.00000002     6.88008288
    5   ->   192     0.00000002    45.26380877
   71   ->   139     0.00000002    19.77991225
   40   ->   155     0.00000002    26.81301711
   78   ->   116     0.00000002     8.48702086
    1   ->   180     0.00000002    42.98310130
   92   ->   113     0.00000002     6.72601603
   62   ->   136     0.00000002    19.56133051
   63   ->   160     0.00000002    26.18183813
   74   ->   154     0.00000002    24.06014493
   20   ->   140     0.00000002    27.27335736
   69   ->   127     0.00000002    16.84758269
   65   ->   107     0.00000002     7.19908701
   61   ->   134     0.00000002    18.80179036
   73   ->   129     0.00000002    17.27366215
   69   ->   176     0.00000002    30.46887752
   37   ->   168     0.00000002    30.60571648
   17   ->   196     0.00000002    44.62166835
   82   ->   119     0.00000002     9.89524700
   43   ->   156     0.00000002    26.75726428
   41   ->   153     0.00000002    26.09840573
   65   ->   150     0.00000002    23.29355667
   86   ->   130     0.00000002    16.11516553
   25   ->   160     0.00000002    30.86424955
   90   ->   114     0.00000002     7.11565815
   29   ->   125     0.00000002    20.28572265
   92   ->   109     0.00000002     5.80706774
   84   ->   103     0.00000002     3.87752054
   85   ->   106     0.00000002     5.20229749
   94   ->   154     0.00000002    22.48598109
   49   ->   115     0.00000002    10.14967018
   25   ->   190     0.00000002    39.64907659
   66   ->   172     0.00000002    28.76996437
